,title,State,rev_id,Prediction,population,DIVISION
358,"Rehobeth, Alabama",Alabama,1172196089.0,C,5074296.0,East South Central
359,"Repton, Alabama",Alabama,1166229759.0,Start,5074296.0,East South Central
360,"Ridgeville, Alabama",Alabama,1166229906.0,Start,5074296.0,East South Central
361,"River Falls, Alabama",Alabama,1166230019.0,C,5074296.0,East South Central
362,"Riverside, Alabama",Alabama,1166230024.0,C,5074296.0,East South Central
363,"Riverview, Alabama",Alabama,1166230040.0,Start,5074296.0,East South Central
364,"Roanoke, Alabama",Alabama,1165899878.0,C,5074296.0,East South Central
365,"Robertsdale, Alabama",Alabama,1166314424.0,C,5074296.0,East South Central
366,"Rockford, Alabama",Alabama,1169199856.0,GA,5074296.0,East South Central
367,"Rogersville, Alabama",Alabama,1166230187.0,C,5074296.0,East South Central
368,"Rosa, Alabama",Alabama,1166230264.0,Start,5074296.0,East South Central
369,"Russellville, Alabama",Alabama,1165900503.0,GA,5074296.0,East South Central
370,"Rutledge, Alabama",Alabama,1166230534.0,Start,5074296.0,East South Central
371,"Samson, Alabama",Alabama,1165900688.0,C,5074296.0,East South Central
372,"Sand Rock, Alabama",Alabama,1166230657.0,C,5074296.0,East South Central
373,"Sanford, Alabama",Alabama,1166230687.0,Start,5074296.0,East South Central
374,"Saraland, Alabama",Alabama,1176013392.0,GA,5074296.0,East South Central
375,"Sardis City, Alabama",Alabama,1166230721.0,C,5074296.0,East South Central
376,"Satsuma, Alabama",Alabama,1165900914.0,C,5074296.0,East South Central
377,"Scottsboro, Alabama",Alabama,1174635424.0,C,5074296.0,East South Central
378,"Section, Alabama",Alabama,1166230919.0,C,5074296.0,East South Central
379,"Selma, Alabama",Alabama,1143473983.0,C,5074296.0,East South Central
380,"Sheffield, Alabama",Alabama,1178910007.0,C,5074296.0,East South Central
381,"Shiloh, DeKalb County, Alabama",Alabama,1166231236.0,C,5074296.0,East South Central
382,"Shorter, Alabama",Alabama,1167174337.0,C,5074296.0,East South Central
383,"Silas, Alabama",Alabama,1166231326.0,C,5074296.0,East South Central
384,"Silverhill, Alabama",Alabama,1178521390.0,C,5074296.0,East South Central
385,"Sipsey, Alabama",Alabama,1166231394.0,Start,5074296.0,East South Central
386,"Skyline, Alabama",Alabama,1166231421.0,C,5074296.0,East South Central
387,"Slocomb, Alabama",Alabama,1165901938.0,Start,5074296.0,East South Central
388,"Smiths Station, Alabama",Alabama,1165901985.0,C,5074296.0,East South Central
389,"Snead, Alabama",Alabama,1166231481.0,Start,5074296.0,East South Central
390,"Somerville, Alabama",Alabama,1166231524.0,C,5074296.0,East South Central
391,"South Vinemont, Alabama",Alabama,1166329815.0,Start,5074296.0,East South Central
392,"Southside, Alabama",Alabama,1165902345.0,C,5074296.0,East South Central
393,"Spanish Fort, Alabama",Alabama,1178909983.0,C,5074296.0,East South Central
394,"Springville, Alabama",Alabama,1165902747.0,C,5074296.0,East South Central
395,"St. Florian, Alabama",Alabama,1166330128.0,C,5074296.0,East South Central
396,"Steele, Alabama",Alabama,1166330411.0,C,5074296.0,East South Central
397,"Stevenson, Alabama",Alabama,1165903151.0,C,5074296.0,East South Central
398,"Sulligent, Alabama",Alabama,1165903367.0,C,5074296.0,East South Central
399,"Sumiton, Alabama",Alabama,1177623469.0,C,5074296.0,East South Central
400,"Summerdale, Alabama",Alabama,1166330782.0,C,5074296.0,East South Central
401,"Susan Moore, Alabama",Alabama,1166330933.0,C,5074296.0,East South Central
402,"Sweet Water, Alabama",Alabama,1170589664.0,GA,5074296.0,East South Central
403,"Sylacauga, Alabama",Alabama,1176796677.0,C,5074296.0,East South Central
404,"Sylvan Springs, Alabama",Alabama,1177624259.0,Start,5074296.0,East South Central
405,"Sylvania, Alabama",Alabama,1166331023.0,GA,5074296.0,East South Central
406,"Talladega, Alabama",Alabama,1165903654.0,C,5074296.0,East South Central
407,"Talladega Springs, Alabama",Alabama,1166331095.0,C,5074296.0,East South Central
408,"Tallassee, Alabama",Alabama,1151228134.0,C,5074296.0,East South Central
409,"Tarrant, Alabama",Alabama,1177783643.0,C,5074296.0,East South Central
410,"Taylor, Alabama",Alabama,1166331142.0,C,5074296.0,East South Central
411,"Thomaston, Alabama",Alabama,1166331276.0,C,5074296.0,East South Central
412,"Thomasville, Alabama",Alabama,1178846594.0,GA,5074296.0,East South Central
413,"Thorsby, Alabama",Alabama,1166331319.0,C,5074296.0,East South Central
414,"Town Creek, Alabama",Alabama,1166331496.0,C,5074296.0,East South Central
415,"Toxey, Alabama",Alabama,1166331527.0,Start,5074296.0,East South Central
416,"Trafford, Alabama",Alabama,1166331545.0,Start,5074296.0,East South Central
417,"Triana, Alabama",Alabama,1178614293.0,GA,5074296.0,East South Central
418,"Trinity, Alabama",Alabama,1166331634.0,C,5074296.0,East South Central
419,"Troy, Alabama",Alabama,1176314436.0,C,5074296.0,East South Central
420,"Trussville, Alabama",Alabama,1175000150.0,C,5074296.0,East South Central
421,"Tuscaloosa, Alabama",Alabama,1179478135.0,B,5074296.0,East South Central
422,"Tuscumbia, Alabama",Alabama,1178910105.0,GA,5074296.0,East South Central
423,"Tuskegee, Alabama",Alabama,1177701177.0,B,5074296.0,East South Central
424,"Twin, Alabama",Alabama,1175521846.0,Start,5074296.0,East South Central
425,"Union, Alabama",Alabama,1178295657.0,Start,5074296.0,East South Central
426,"Union Grove, Alabama",Alabama,1166331875.0,C,5074296.0,East South Central
427,"Union Springs, Alabama",Alabama,1165905202.0,C,5074296.0,East South Central
428,"Uniontown, Alabama",Alabama,1165905237.0,C,5074296.0,East South Central
429,"Valley, Alabama",Alabama,1165905995.0,C,5074296.0,East South Central
430,"Valley Grande, Alabama",Alabama,1165905981.0,C,5074296.0,East South Central
431,"Valley Head, Alabama",Alabama,1166331993.0,C,5074296.0,East South Central
432,"Vance, Alabama",Alabama,1166332037.0,C,5074296.0,East South Central
433,"Vernon, Alabama",Alabama,1165906151.0,C,5074296.0,East South Central
434,"Vestavia Hills, Alabama",Alabama,1165906191.0,C,5074296.0,East South Central
435,"Vina, Alabama",Alabama,1166332226.0,C,5074296.0,East South Central
436,"Vincent, Alabama",Alabama,1165906276.0,C,5074296.0,East South Central
437,"Vredenburgh, Alabama",Alabama,1166332292.0,Start,5074296.0,East South Central
438,"Wadley, Alabama",Alabama,1166332312.0,C,5074296.0,East South Central
439,"Waldo, Alabama",Alabama,1166332371.0,Start,5074296.0,East South Central
440,"Walnut Grove, Alabama",Alabama,1166332454.0,GA,5074296.0,East South Central
441,"Warrior, Alabama",Alabama,1170770819.0,C,5074296.0,East South Central
442,"Waterloo, Alabama",Alabama,1166332754.0,C,5074296.0,East South Central
443,"Waverly, Alabama",Alabama,1132854855.0,C,5074296.0,East South Central
444,"Weaver, Alabama",Alabama,1165906934.0,C,5074296.0,East South Central
445,"Webb, Alabama",Alabama,1166332930.0,Start,5074296.0,East South Central
446,"Wedowee, Alabama",Alabama,1172981633.0,C,5074296.0,East South Central
447,"West Blocton, Alabama",Alabama,1179078811.0,C,5074296.0,East South Central
448,"West Jefferson, Alabama",Alabama,1166333114.0,Start,5074296.0,East South Central
449,"West Point, Alabama",Alabama,1166333164.0,Start,5074296.0,East South Central
450,"Adak, Alaska",Alaska,1174701601.0,C,733583.0,Pacific
451,"Akhiok, Alaska",Alaska,1176053029.0,C,733583.0,Pacific
452,"Akiak, Alaska",Alaska,1165506221.0,C,733583.0,Pacific
453,"Akutan, Alaska",Alaska,1174332990.0,C,733583.0,Pacific
454,"Alakanuk, Alaska",Alaska,1174333044.0,C,733583.0,Pacific
455,"Aleknagik, Alaska",Alaska,1174333266.0,C,733583.0,Pacific
456,"Allakaket, Alaska",Alaska,1166985589.0,C,733583.0,Pacific
457,"Ambler, Alaska",Alaska,1177436311.0,C,733583.0,Pacific
458,"Anaktuvuk Pass, Alaska",Alaska,1177430380.0,GA,733583.0,Pacific
459,"Anchorage, Alaska",Alaska,1179842698.0,B,733583.0,Pacific
460,"Anderson, Alaska",Alaska,1165507165.0,C,733583.0,Pacific
461,"Angoon, Alaska",Alaska,1174449377.0,C,733583.0,Pacific
462,"Aniak, Alaska",Alaska,1174449433.0,GA,733583.0,Pacific
463,"Anvik, Alaska",Alaska,1174449500.0,C,733583.0,Pacific
464,"Atka, Alaska",Alaska,1174453521.0,C,733583.0,Pacific
465,"Atqasuk, Alaska",Alaska,1175488757.0,C,733583.0,Pacific
466,"Bethel, Alaska",Alaska,1175739311.0,C,733583.0,Pacific
467,"Bettles, Alaska",Alaska,1165536061.0,GA,733583.0,Pacific
468,"Brevig Mission, Alaska",Alaska,1178323045.0,C,733583.0,Pacific
469,"Buckland, Alaska",Alaska,1165537531.0,C,733583.0,Pacific
470,"Chefornak, Alaska",Alaska,1165539078.0,C,733583.0,Pacific
471,"Chevak, Alaska",Alaska,1176908860.0,GA,733583.0,Pacific
472,"Chignik, Alaska",Alaska,1174403364.0,C,733583.0,Pacific
473,"Chuathbaluk, Alaska",Alaska,1165539392.0,C,733583.0,Pacific
474,"Clark's Point, Alaska",Alaska,1165539523.0,Start,733583.0,Pacific
475,"Coffman Cove, Alaska",Alaska,1165644646.0,C,733583.0,Pacific
476,"Cold Bay, Alaska",Alaska,1173618968.0,C,733583.0,Pacific
477,"Cordova, Alaska",Alaska,1179094111.0,C,733583.0,Pacific
478,"Craig, Alaska",Alaska,1166077592.0,B,733583.0,Pacific
479,"Deering, Alaska",Alaska,1165646491.0,C,733583.0,Pacific
480,"Delta Junction, Alaska",Alaska,1173746973.0,C,733583.0,Pacific
481,"Dillingham, Alaska",Alaska,1169781442.0,FA,733583.0,Pacific
482,"Diomede, Alaska",Alaska,1180286497.0,GA,733583.0,Pacific
483,"Eagle, Alaska",Alaska,1171521339.0,C,733583.0,Pacific
484,"Edna Bay, Alaska",Alaska,1165647875.0,C,733583.0,Pacific
485,"Eek, Alaska",Alaska,1165647899.0,C,733583.0,Pacific
486,"Egegik, Alaska",Alaska,1165647916.0,C,733583.0,Pacific
487,"Ekwok, Alaska",Alaska,1165647928.0,Start,733583.0,Pacific
488,"Elim, Alaska",Alaska,1178323179.0,GA,733583.0,Pacific
489,"Westover, Alabama",Alabama,1165907320.0,Start,5074296.0,East South Central
490,"Wetumpka, Alabama",Alabama,1176205749.0,GA,5074296.0,East South Central
491,"White Hall, Alabama",Alabama,1166333467.0,C,5074296.0,East South Central
492,"Wilsonville, Alabama",Alabama,1166333841.0,Start,5074296.0,East South Central
493,"Wilton, Alabama",Alabama,1166333844.0,Start,5074296.0,East South Central
494,"Winfield, Alabama",Alabama,1177270687.0,C,5074296.0,East South Central
495,"Woodland, Alabama",Alabama,1166334268.0,C,5074296.0,East South Central
496,"Woodstock, Alabama",Alabama,1166334349.0,C,5074296.0,East South Central
497,"Woodville, Alabama",Alabama,1166334382.0,C,5074296.0,East South Central
498,"Yellow Bluff, Alabama",Alabama,1166334559.0,Start,5074296.0,East South Central
499,"York, Alabama",Alabama,1171163639.0,C,5074296.0,East South Central
500,"Emmonak, Alaska",Alaska,1165650698.0,C,733583.0,Pacific
501,"Fairbanks, Alaska",Alaska,1177325246.0,B,733583.0,Pacific
502,"False Pass, Alaska",Alaska,1160192738.0,C,733583.0,Pacific
503,"Fort Yukon, Alaska",Alaska,1169729372.0,C,733583.0,Pacific
504,"Galena, Alaska",Alaska,1175614529.0,C,733583.0,Pacific
505,"Gambell, Alaska",Alaska,1178323433.0,GA,733583.0,Pacific
506,"Golovin, Alaska",Alaska,1178323552.0,C,733583.0,Pacific
507,"Goodnews Bay, Alaska",Alaska,1165748224.0,C,733583.0,Pacific
508,"Grayling, Alaska",Alaska,1165748594.0,Start,733583.0,Pacific
509,"Gustavus, Alaska",Alaska,1177369669.0,GA,733583.0,Pacific
510,"Holy Cross, Alaska",Alaska,1179078829.0,Start,733583.0,Pacific
511,"Homer, Alaska",Alaska,1177395894.0,GA,733583.0,Pacific
512,"Hoonah, Alaska",Alaska,1165750344.0,GA,733583.0,Pacific
513,"Hooper Bay, Alaska",Alaska,1165750347.0,C,733583.0,Pacific
514,"Houston, Alaska",Alaska,1165750463.0,C,733583.0,Pacific
515,"Hughes, Alaska",Alaska,1165750555.0,Start,733583.0,Pacific
516,"Huslia, Alaska",Alaska,1174931151.0,GA,733583.0,Pacific
517,"Hydaburg, Alaska",Alaska,1165750723.0,GA,733583.0,Pacific
518,"Juneau, Alaska",Alaska,1180301476.0,C,733583.0,Pacific
519,"Kachemak, Alaska",Alaska,1165751412.0,GA,733583.0,Pacific
520,"Kake, Alaska",Alaska,1151995274.0,C,733583.0,Pacific
521,"Kaktovik, Alaska",Alaska,1167643705.0,C,733583.0,Pacific
522,"Kaltag, Alaska",Alaska,1165751831.0,C,733583.0,Pacific
523,"Kasaan, Alaska",Alaska,1165751881.0,GA,733583.0,Pacific
524,"Kenai, Alaska",Alaska,1179083176.0,GA,733583.0,Pacific
525,"Ketchikan, Alaska",Alaska,1178738064.0,GA,733583.0,Pacific
526,"Kiana, Alaska",Alaska,1165752156.0,C,733583.0,Pacific
527,"King Cove, Alaska",Alaska,1165752232.0,GA,733583.0,Pacific
528,"Kivalina, Alaska",Alaska,1167306947.0,GA,733583.0,Pacific
529,"Klawock, Alaska",Alaska,1165752344.0,C,733583.0,Pacific
530,"Kobuk, Alaska",Alaska,1165752375.0,C,733583.0,Pacific
531,"Kodiak, Alaska",Alaska,1179271887.0,GA,733583.0,Pacific
532,"Kotlik, Alaska",Alaska,1165752392.0,C,733583.0,Pacific
533,"Kotzebue, Alaska",Alaska,1174601049.0,GA,733583.0,Pacific
534,"Koyuk, Alaska",Alaska,1178323608.0,Start,733583.0,Pacific
535,"Koyukuk, Alaska",Alaska,1165752404.0,C,733583.0,Pacific
536,"Kupreanof, Alaska",Alaska,1165752424.0,Start,733583.0,Pacific
537,"Kwethluk, Alaska",Alaska,1165752432.0,C,733583.0,Pacific
538,"Larsen Bay, Alaska",Alaska,1165889278.0,Start,733583.0,Pacific
539,"Lower Kalskag, Alaska",Alaska,1165891507.0,Start,733583.0,Pacific
540,"Manokotak, Alaska",Alaska,1165892011.0,C,733583.0,Pacific
541,"Marshall, Alaska",Alaska,1165892419.0,C,733583.0,Pacific
542,"McGrath, Alaska",Alaska,1165892805.0,GA,733583.0,Pacific
543,"Mekoryuk, Alaska",Alaska,1165893071.0,C,733583.0,Pacific
544,"Mountain Village, Alaska",Alaska,1165894670.0,Start,733583.0,Pacific
545,"Napakiak, Alaska",Alaska,1165894869.0,C,733583.0,Pacific
546,"Napaskiak, Alaska",Alaska,1165894871.0,C,733583.0,Pacific
547,"Nenana, Alaska",Alaska,1180165147.0,C,733583.0,Pacific
548,"New Stuyahok, Alaska",Alaska,1165895355.0,C,733583.0,Pacific
549,"Newhalen, Alaska",Alaska,1165895462.0,Start,733583.0,Pacific
550,"Nightmute, Alaska",Alaska,1165895575.0,C,733583.0,Pacific
551,"Nikolai, Alaska",Alaska,1165895576.0,Start,733583.0,Pacific
552,"Nome, Alaska",Alaska,1180266901.0,B,733583.0,Pacific
553,"Nondalton, Alaska",Alaska,1170380383.0,C,733583.0,Pacific
554,"Noorvik, Alaska",Alaska,1165895660.0,C,733583.0,Pacific
555,"North Pole, Alaska",Alaska,1171106754.0,GA,733583.0,Pacific
556,"Nuiqsut, Alaska",Alaska,1177353920.0,C,733583.0,Pacific
557,"Nulato, Alaska",Alaska,1165896076.0,C,733583.0,Pacific
558,"Nunam Iqua, Alaska",Alaska,1165896079.0,Start,733583.0,Pacific
559,"Nunapitchuk, Alaska",Alaska,1177372546.0,C,733583.0,Pacific
560,"Old Harbor, Alaska",Alaska,1165896477.0,C,733583.0,Pacific
561,"Ouzinkie, Alaska",Alaska,1178021269.0,C,733583.0,Pacific
562,"Palmer, Alaska",Alaska,1178249435.0,C,733583.0,Pacific
563,"Pelican, Alaska",Alaska,1169144269.0,C,733583.0,Pacific
564,"Pilot Point, Alaska",Alaska,1165897826.0,C,733583.0,Pacific
565,"Pilot Station, Alaska",Alaska,1165897836.0,Start,733583.0,Pacific
566,"Platinum, Alaska",Alaska,1176310844.0,GA,733583.0,Pacific
567,"Point Hope, Alaska",Alaska,1175174815.0,C,733583.0,Pacific
568,"Port Alexander, Alaska",Alaska,1165898418.0,C,733583.0,Pacific
569,"Port Heiden, Alaska",Alaska,1176004478.0,Start,733583.0,Pacific
570,"Port Lions, Alaska",Alaska,1165898446.0,C,733583.0,Pacific
571,"Quinhagak, Alaska",Alaska,1172626458.0,GA,733583.0,Pacific
572,"Ruby, Alaska",Alaska,1165900403.0,C,733583.0,Pacific
573,"Russian Mission, Alaska",Alaska,1165900513.0,C,733583.0,Pacific
574,"Saint Paul, Alaska",Alaska,16043073.0,Stub,733583.0,Pacific
575,"Sand Point, Alaska",Alaska,1175877401.0,GA,733583.0,Pacific
576,"Savoonga, Alaska",Alaska,1178323891.0,C,733583.0,Pacific
577,"Saxman, Alaska",Alaska,1167268500.0,Start,733583.0,Pacific
578,"Scammon Bay, Alaska",Alaska,1165900948.0,C,733583.0,Pacific
579,"Selawik, Alaska",Alaska,1165901173.0,C,733583.0,Pacific
580,"Seldovia, Alaska",Alaska,1168917631.0,C,733583.0,Pacific
581,"Seward, Alaska",Alaska,1165901331.0,GA,733583.0,Pacific
582,"Shageluk, Alaska",Alaska,1165901362.0,Start,733583.0,Pacific
583,"Shaktoolik, Alaska",Alaska,1178324004.0,C,733583.0,Pacific
584,"Shishmaref, Alaska",Alaska,1179637642.0,C,733583.0,Pacific
585,"Shungnak, Alaska",Alaska,1165901710.0,C,733583.0,Pacific
586,"Sitka, Alaska",Alaska,1178737193.0,GA,733583.0,Pacific
587,"Soldotna, Alaska",Alaska,1178626084.0,B,733583.0,Pacific
588,"St. George, Alaska",Alaska,1165902860.0,C,733583.0,Pacific
589,"St. Mary's, Alaska",Alaska,1165902930.0,C,733583.0,Pacific
590,"St. Michael, Alaska",Alaska,1179637630.0,C,733583.0,Pacific
591,"Stebbins, Alaska",Alaska,1178324371.0,C,733583.0,Pacific
592,"Tanana, Alaska",Alaska,1165903695.0,GA,733583.0,Pacific
593,"Teller, Alaska",Alaska,1178324450.0,C,733583.0,Pacific
594,"Tenakee Springs, Alaska",Alaska,1160022935.0,C,733583.0,Pacific
595,"Thorne Bay, Alaska",Alaska,1165904083.0,C,733583.0,Pacific
596,"Togiak, Alaska",Alaska,1165904528.0,C,733583.0,Pacific
597,"Toksook Bay, Alaska",Alaska,1165904534.0,C,733583.0,Pacific
598,"Unalakleet, Alaska",Alaska,1179637652.0,C,733583.0,Pacific
599,"Unalaska, Alaska",Alaska,1176638051.0,B,733583.0,Pacific
600,"Apache Junction, Arizona",Arizona,1172275090.0,C,7359197.0,Mountain
601,"Avondale, Arizona",Arizona,1172274660.0,GA,7359197.0,Mountain
602,"Benson, Arizona",Arizona,1177264416.0,C,7359197.0,Mountain
603,"Bisbee, Arizona",Arizona,1179974772.0,C,7359197.0,Mountain
604,"Buckeye, Arizona",Arizona,1179549390.0,C,7359197.0,Mountain
605,"Bullhead City, Arizona",Arizona,1179668677.0,B,7359197.0,Mountain
606,"Camp Verde, Arizona",Arizona,1172004828.0,C,7359197.0,Mountain
607,"Carefree, Arizona",Arizona,1160780528.0,GA,7359197.0,Mountain
608,"Casa Grande, Arizona",Arizona,1158938630.0,C,7359197.0,Mountain
609,"Cave Creek, Arizona",Arizona,1160299409.0,C,7359197.0,Mountain
